unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,bridge_highway_name,bridge_highway_segment,closed_date,Processing_time,resolution_description,resolution_action_updated_date,bridge_highway_direction,facility_type,road_ramp,taxi_pick_up_location,vehicle_type,taxi_company_borough
52575491,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11103,28-53 STEINWAY STREET,STEINWAY STREET,28 AVENUE,30 AVENUE,28 AVENUE,30 AVENUE,ADDRESS,ASTORIA,STEINWAY STREET,Closed,01 QUEENS,4006630050,QUEENS,1008093,218066,MOBILE,Unspecified,QUEENS,40.76518506,-73.91392719,"{'latitude': '40.76518506306235', 'longitude': '-73.91392719189072', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16860,39,3,4,72,,,"Sunday, November 21, 2021",32.56666666,The Police Department responded to the complaint and took action to fix the condition.,2021-11-21T00:44:49.000,,,,,,
52574774,"Sunday, November 21, 2021",DHS,Department of Homeless Services,Homeless Person Assistance,Chronic,Subway,,,,,,,,,,,In Progress,Unspecified BROOKLYN,,BROOKLYN,996004,185116,MOBILE,Unspecified,BROOKLYN,40.67476961,-73.9576258,"{'latitude': '40.674769608202475', 'longitude': '-73.95762579789155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13829,16,2,48,49,S - Franklin Av Shuttle,Mezzanine,,,,,,,,,,
52579435,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11361,40 AVENUE,40 AVENUE,40 AVENUE,BELL BOULEVARD,40 AVENUE,BELL BOULEVARD,INTERSECTION,,,Closed,11 QUEENS,,QUEENS,1047595,217802,MOBILE,Unspecified,QUEENS,40.76426567,-73.7713286,"{'latitude': '40.76426566610473', 'longitude': '-73.77132860459679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14196,26,3,20,69,,,"Sunday, November 21, 2021",57.46666667,The Police Department responded to the complaint and determined that police action was not necessary.,2021-11-21T01:09:03.000,,,,,,
52579719,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10040,97 ELLWOOD STREET,ELLWOOD STREET,WEST  196 STREET,SHERMAN AVENUE,WEST  196 STREET,SHERMAN AVENUE,ADDRESS,NEW YORK,ELLWOOD STREET,Closed,12 MANHATTAN,1021740119,MANHATTAN,1003820,253169,MOBILE,Unspecified,MANHATTAN,40.86154345,-73.92925029,"{'latitude': '40.861543454833466', 'longitude': '-73.92925028987564', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13098,47,4,39,22,,,"Sunday, November 21, 2021",21.78333333,The Police Department reviewed your complaint and provided additional information below.,2021-11-21T00:33:14.000,,,,,,
52572976,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,10458,2645 BRIGGS AVENUE,BRIGGS AVENUE,EAST  194 STREET,EAST  196 STREET,EAST  194 STREET,EAST  196 STREET,ADDRESS,BRONX,BRIGGS AVENUE,Closed,07 BRONX,2033000001,BRONX,1013985,254569,MOBILE,Unspecified,BRONX,40.86535764,-73.89249547,"{'latitude': '40.86535764249122', 'longitude': '-73.892495473103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10936,24,5,22,34,,,"Sunday, November 21, 2021",70.76666667,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-11-21T01:22:05.000,,,,,,
52576902,"Sunday, November 21, 2021",NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11205,99 NORTH PORTLAND AVENUE,NORTH PORTLAND AVENUE,PARK AVENUE,AUBURN PLACE,PARK AVENUE,AUBURN PLACE,ADDRESS,BROOKLYN,NORTH PORTLAND AVENUE,Closed,02 BROOKLYN,3020410001,BROOKLYN,990897,192214,PHONE,Unspecified,BROOKLYN,40.6942573,-73.97602998,"{'latitude': '40.69425730450931', 'longitude': '-73.97602997793548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17212,68,2,48,55,,,"Sunday, November 21, 2021",97.98333333,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-11-21T01:49:19.000,,,,,,
52579785,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10031,511 WEST  135 STREET,WEST  135 STREET,AMSTERDAM AVENUE,BROADWAY,AMSTERDAM AVENUE,BROADWAY,ADDRESS,NEW YORK,WEST  135 STREET,Closed,09 MANHATTAN,1019880096,MANHATTAN,997305,237741,ONLINE,Unspecified,MANHATTAN,40.81921013,-73.95283343,"{'latitude': '40.81921013499247', 'longitude': '-73.9528334263365', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12428,37,4,23,19,,,"Sunday, November 21, 2021",30.38333333,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-11-21T00:41:26.000,,,,,,
52580651,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11206,11 WALTON STREET,WALTON STREET,WALLABOUT STREET,MARCY AVENUE,WALLABOUT STREET,MARCY AVENUE,ADDRESS,BROOKLYN,WALTON STREET,Closed,01 BROOKLYN,,BROOKLYN,997603,194505,ONLINE,Unspecified,BROOKLYN,40.70053799,-73.95184266,"{'latitude': '40.700537987886406', 'longitude': '-73.95184265525047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17213,36,2,38,56,,,"Sunday, November 21, 2021",61.95,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-11-21T01:12:47.000,,,,,,
52575948,"Sunday, November 21, 2021",NYPD,New York City Police Department,Abandoned Vehicle,With License Plate,Street/Sidewalk,11222,499 VANDERVOORT AVENUE,VANDERVOORT AVENUE,BEADEL STREET,LOMBARDY STREET,BEADEL STREET,LOMBARDY STREET,ADDRESS,BROOKLYN,VANDERVOORT AVENUE,Closed,01 BROOKLYN,3028350024,BROOKLYN,1001719,202432,ONLINE,Unspecified,BROOKLYN,40.72228854,-73.93697781,"{'latitude': '40.72228854442209', 'longitude': '-73.93697781458712', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18182,36,2,30,57,,,"Sunday, November 21, 2021",88.43333332,The Police Department responded to the complaint and determined that police action was not necessary.,2021-11-21T01:39:04.000,,,,,,
52576437,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11249,76 NORTH    4 STREET,NORTH    4 STREET,WYTHE AVENUE,BERRY STREET,WYTHE AVENUE,BERRY STREET,ADDRESS,BROOKLYN,NORTH    4 STREET,In Progress,01 BROOKLYN,3023507502,BROOKLYN,994780,200764,ONLINE,Unspecified,BROOKLYN,40.71772127,-73.96201396,"{'latitude': '40.717721267817865', 'longitude': '-73.96201396186562', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17613,36,2,30,57,,,,,,,,,,,,
52575374,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11216,742 DEKALB AVENUE,DEKALB AVENUE,MARCY AVENUE,TOMPKINS AVENUE,MARCY AVENUE,TOMPKINS AVENUE,ADDRESS,BROOKLYN,DEKALB AVENUE,Closed,03 BROOKLYN,3017800033,BROOKLYN,999035,191361,MOBILE,Unspecified,BROOKLYN,40.69190616,-73.94668508,"{'latitude': '40.69190616329616', 'longitude': '-73.94668507644751', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17618,69,2,49,51,,,"Sunday, November 21, 2021",9.583333331,The Police Department responded to the complaint and took action to fix the condition.,2021-11-21T00:20:13.000,,,,,,
52574258,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11368,97-27 CORONA AVENUE,CORONA AVENUE,ALSTYNE AVENUE,46 AVENUE,ALSTYNE AVENUE,46 AVENUE,ADDRESS,CORONA,CORONA AVENUE,In Progress,04 QUEENS,4016220020,QUEENS,1021381,210150,ONLINE,Unspecified,QUEENS,40.74341186,-73.86600152,"{'latitude': '40.74341185566688', 'longitude': '-73.86600152242424', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14510,66,3,21,68,,,,,,,,,,,,
52576551,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11419,103 AVENUE,103 AVENUE,103 AVENUE,110 STREET,103 AVENUE,110 STREET,INTERSECTION,,,Closed,09 QUEENS,,QUEENS,1030683,189179,ONLINE,Unspecified,QUEENS,40.68580763,-73.83257715,"{'latitude': '40.68580763003116', 'longitude': '-73.83257715310872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24015,46,3,46,60,,,"Sunday, November 21, 2021",16,The Police Department responded to the complaint and took action to fix the condition.,2021-11-21T00:26:17.000,,,,,,
52578567,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11235,3017 OCEAN PARKWAY,OCEAN PARKWAY,OCEAN VIEW AVENUE,BRIGHTON BEACH AVENUE,OCEAN VIEW AVENUE,BRIGHTON BEACH AVENUE,ADDRESS,BROOKLYN,OCEAN PARKWAY,Closed,13 BROOKLYN,3086690077,BROOKLYN,992987,149196,ONLINE,Unspecified,BROOKLYN,40.57618025,-73.96854884,"{'latitude': '40.57618025239092', 'longitude': '-73.96854884087742', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13826,21,2,15,35,,,"Sunday, November 21, 2021",33.44999999,The Police Department responded to the complaint and took action to fix the condition.,2021-11-21T00:43:44.000,,,,,,
52573185,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10304,117 BURGHER AVENUE,BURGHER AVENUE,JOHNSON PLACE,BEAR STREET,JOHNSON PLACE,BEAR STREET,ADDRESS,STATEN ISLAND,BURGHER AVENUE,Closed,02 STATEN ISLAND,5032910063,STATEN ISLAND,958380,155421,PHONE,Unspecified,STATEN ISLAND,40.59323319,-74.09314975,"{'latitude': '40.593233191642135', 'longitude': '-74.09314975487887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10691,30,1,14,76,,,"Sunday, November 21, 2021",34.08333334,The Police Department responded to the complaint and took action to fix the condition.,2021-11-21T00:44:16.000,,,,,,
52575286,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10470,271 EAST  235 STREET,EAST  235 STREET,KEPLER AVENUE,KATONAH AVENUE,KEPLER AVENUE,KATONAH AVENUE,ADDRESS,BRONX,EAST  235 STREET,In Progress,12 BRONX,2033760067,BRONX,1020636,266279,MOBILE,Unspecified,BRONX,40.897473,-73.86838573,"{'latitude': '40.89747300162563', 'longitude': '-73.86838573422004', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11608,29,5,40,30,,,,,,,,,,,,
52575114,"Sunday, November 21, 2021",NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11421,84-13 90 STREET,90 STREET,PARK LANE SOUTH,85 ROAD,PARK LANE SOUTH,85 ROAD,ADDRESS,WOODHAVEN,90 STREET,Closed,09 QUEENS,4088770044,QUEENS,1024293,193195,ONLINE,Unspecified,QUEENS,40.69686182,-73.85559357,"{'latitude': '40.6968618242028', 'longitude': '-73.8555935741777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24017,46,3,41,60,,,"Sunday, November 21, 2021",35.15,The Police Department issued a summons in response to the complaint.,2021-11-21T00:44:29.000,,,,,,
52579772,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,1386 GREENE AVENUE,GREENE AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,GREENE AVENUE,Closed,04 BROOKLYN,3033000026,BROOKLYN,1007069,194276,ONLINE,Unspecified,BROOKLYN,40.69989009,-73.9177045,"{'latitude': '40.69989008995979', 'longitude': '-73.91770449511931', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13828,42,2,37,53,,,"Sunday, November 21, 2021",68.06666667,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,2021-11-21T01:17:25.000,,,,,,
52573123,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10467,3310 WHITE PLAINS ROAD,WHITE PLAINS ROAD,ROSEWOOD STREET,BARTHOLDI STREET,ROSEWOOD STREET,BARTHOLDI STREET,ADDRESS,BRONX,WHITE PLAINS ROAD,Closed,12 BRONX,2046000004,BRONX,1021011,257566,ONLINE,Unspecified,BRONX,40.87355702,-73.86707712,"{'latitude': '40.873557020162195', 'longitude': '-73.8670771223301', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11605,29,5,2,30,,,"Sunday, November 21, 2021",83.95,The Police Department responded to the complaint and took action to fix the condition.,2021-11-21T01:33:15.000,,,,,,
52580850,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10468,2600 CRESTON AVENUE,CRESTON AVENUE,EAST  192 STREET,EAST  193 STREET,EAST  192 STREET,EAST  193 STREET,ADDRESS,BRONX,CRESTON AVENUE,Closed,07 BRONX,2031680011,BRONX,1012886,254495,ONLINE,Unspecified,BRONX,40.86515817,-73.89646913,"{'latitude': '40.865158168593744', 'longitude': '-73.89646913260533', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606,24,5,29,34,,,"Sunday, November 21, 2021",96.58333333,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-11-21T01:45:52.000,,,,,,
52573031,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11432,163-03 89 AVENUE,89 AVENUE,163 STREET,164 STREET,163 STREET,164 STREET,ADDRESS,JAMAICA,89 AVENUE,Closed,12 QUEENS,4098130001,QUEENS,1040232,196953,ONLINE,Unspecified,QUEENS,40.70709015,-73.79808195,"{'latitude': '40.70709015120177', 'longitude': '-73.7980819505901', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24340,41,3,24,61,,,"Sunday, November 21, 2021",80.36666667,The Police Department responded to the complaint and took action to fix the condition.,2021-11-21T01:29:38.000,,,,,,
52578147,"Sunday, November 21, 2021",NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11203,1044 BROOKLYN AVENUE,BROOKLYN AVENUE,SNYDER AVENUE,TILDEN AVENUE,SNYDER AVENUE,TILDEN AVENUE,ADDRESS,BROOKLYN,BROOKLYN AVENUE,Closed,17 BROOKLYN,3049060024,BROOKLYN,999950,175175,ONLINE,Unspecified,BROOKLYN,40.64747764,-73.94342327,"{'latitude': '40.647477643463375', 'longitude': '-73.94342327178276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16866,61,2,26,40,,,"Sunday, November 21, 2021",38.63333333,The Police Department responded and upon arrival those responsible for the condition were gone.,2021-11-21T00:47:39.000,,,,,,
52574329,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11691,20-30 ELK DRIVE,ELK DRIVE,BEND,BEND,BEND,BEND,ADDRESS,FAR ROCKAWAY,ELK DRIVE,Closed,14 QUEENS,4157670007,QUEENS,1052226,157352,ONLINE,Unspecified,QUEENS,40.59831046,-73.75522086,"{'latitude': '40.59831046440868', 'longitude': '-73.75522086304399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20529,51,3,47,59,,,"Sunday, November 21, 2021",36.91666667,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,2021-11-21T00:45:45.000,,,,,,
52546288,"Sunday, November 21, 2021",DSNY,Department of Sanitation,Missed Collection,Recycling - Paper/Metal/Glass/Rigid Plastic,Street,10310,452 DELAFIELD AVENUE,DELAFIELD AVENUE,SHEFFIELD STREET,NORTH BURGHER AVENUE,SHEFFIELD STREET,NORTH BURGHER AVENUE,ADDRESS,STATEN ISLAND,DELAFIELD AVENUE,In Progress,01 STATEN ISLAND,5001670013,STATEN ISLAND,952768,169232,ONLINE,Unspecified,STATEN ISLAND,40.63112335,-74.11342118,"{'latitude': '40.631123352824446', 'longitude': '-74.11342117523373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10697,4,1,13,74,,,,,The Department of Sanitation investigated this complaint and found no condition at the location.,2021-11-21T00:08:42.000,,,,,,
52579573,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10314,204 SCHMIDTS LANE,SCHMIDTS LANE,LA GUARDIA AVENUE,MANOR ROAD,LA GUARDIA AVENUE,MANOR ROAD,ADDRESS,STATEN ISLAND,SCHMIDTS LANE,Closed,02 STATEN ISLAND,5007060001,STATEN ISLAND,950397,161085,ONLINE,Unspecified,STATEN ISLAND,40.60875281,-74.12192239,"{'latitude': '40.608752811669504', 'longitude': '-74.12192238677788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10700,30,1,13,75,,,"Sunday, November 21, 2021",36.05,The Police Department responded to the complaint and took action to fix the condition.,2021-11-21T00:44:26.000,,,,,,
52572808,"Sunday, November 21, 2021",NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11205,81 NORTH PORTLAND AVENUE,NORTH PORTLAND AVENUE,PARK AVENUE,AUBURN PLACE,PARK AVENUE,AUBURN PLACE,ADDRESS,BROOKLYN,NORTH PORTLAND AVENUE,In Progress,02 BROOKLYN,3020410001,BROOKLYN,990870,192397,PHONE,Unspecified,BROOKLYN,40.69475962,-73.97612716,"{'latitude': '40.69475961731821', 'longitude': '-73.9761271639004', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17212,68,2,48,55,,,,,,,,,,,,
52576882,"Sunday, November 21, 2021",NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10468,16 EAST  204 STREET,EAST  204 STREET,JEROME AVENUE,VILLA AVENUE,JEROME AVENUE,VILLA AVENUE,ADDRESS,BRONX,EAST  204 STREET,In Progress,07 BRONX,2033210038,BRONX,1015145,258127,MOBILE,Unspecified,BRONX,40.87511927,-73.88828518,"{'latitude': '40.87511927321923', 'longitude': '-73.88828518452164', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606,24,5,40,34,,,,,,,,,,,,
52575410,"Sunday, November 21, 2021",NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11222,81 SUTTON STREET,SUTTON STREET,DRIGGS AVENUE,NASSAU AVENUE,DRIGGS AVENUE,NASSAU AVENUE,ADDRESS,BROOKLYN,SUTTON STREET,Closed,01 BROOKLYN,3026890012,BROOKLYN,1000699,203564,ONLINE,Unspecified,BROOKLYN,40.72539756,-73.94065486,"{'latitude': '40.72539756483738', 'longitude': '-73.94065485831369', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18182,36,2,38,57,,,"Sunday, November 21, 2021",88.65,The Police Department responded to the complaint and took action to fix the condition.,2021-11-21T01:36:37.000,,,,,,
